Employee_ID,Department,Age,Salary,Projects_Completed,Working_Hours,Performance_Score,Promotion_Status
EMP01780,Operations,21,75826,23,42,84.6,Yes
EMP01781,HR,39,100597,5,55,64.0,No
EMP01782,IT,23,113305,22,42,84.8,Yes
EMP01783,Customer Support,28,84838,16,65,83.8,Yes
EMP01784,Customer Support,41,88506,17,54,78.0,Yes
EMP01785,HR,27,83676,5,39,60.4,No
EMP01786,Marketing,21,89279,2,51,65.2,No
EMP01787,Customer Support,21,69447,16,48,84.6,Yes
EMP01788,Customer Support,26,82952,8,39,54.8,No
EMP01789,Sales,36,96835,25,37,86.2,Yes
EMP01790,Marketing,48,124060,16,36,81.4,Yes
EMP01791,Marketing,32,95916,19,39,72.6,No
EMP01792,Customer Support,29,76097,2,47,47.8,No
EMP01793,HR,48,100579,20,42,74.2,No
EMP01794,Customer Support,45,96583,17,49,79.0,Yes
EMP01795,Customer Support,42,102107,16,33,73.6,No
EMP01796,Sales,24,85713,4,47,55.4,No
EMP01797,Customer Support,43,88158,8,50,61.4,No
EMP01798,HR,23,74546,2,50,54.6,No
EMP01799,Sales,51,120319,20,36,74.6,No
EMP01800,Engineering,37,134373,12,51,67.2,No
EMP01801,HR,27,76669,22,65,100.0,Yes
EMP01802,Operations,44,119615,24,63,100.0,Yes
EMP01803,Sales,36,91058,7,54,60.0,No
EMP01804,Finance,29,96121,2,42,54.8,No
EMP01805,Finance,27,97278,18,51,90.0,Yes
EMP01806,Admin,33,78035,24,39,82.6,Yes
EMP01807,Customer Support,33,92961,18,46,83.0,Yes
EMP01808,Engineering,44,147090,21,37,74.0,No
EMP01809,Customer Support,51,96916,17,62,84.8,Yes
EMP01810,Sales,59,125291,23,38,77.2,Yes
EMP01811,HR,57,121425,23,42,93.6,Yes
EMP01812,Admin,55,117344,3,40,57.4,No
EMP01813,Admin,45,104135,25,54,100.0,Yes
EMP01814,Marketing,38,100842,6,30,58.8,No
EMP01815,HR,34,97309,17,59,94.0,Yes
EMP01816,Sales,37,98198,8,48,72.2,No
EMP01817,IT,28,121083,8,32,52.6,No
EMP01818,HR,39,95901,21,39,77.2,Yes
EMP01819,HR,38,92480,21,45,93.8,Yes
EMP01820,HR,28,93429,21,52,92.0,Yes
EMP01821,Finance,41,112852,23,65,96.4,Yes
EMP01822,Sales,47,101741,11,33,62.6,No
EMP01823,Sales,35,87512,6,46,67.4,No
EMP01824,Finance,58,133032,24,54,100.0,Yes
EMP01825,Admin,59,115029,7,58,69.4,No
EMP01826,Marketing,38,100700,19,55,93.2,Yes
EMP01827,Customer Support,35,92696,12,39,59.0,No
EMP01828,IT,52,138170,15,41,69.6,No
EMP01829,Engineering,57,157642,24,41,79.8,Yes
EMP01830,IT,40,137917,6,55,61.8,No
EMP01831,IT,25,108036,3,57,65.6,No
EMP01832,Finance,46,114698,24,63,93.0,Yes
EMP01833,Finance,59,126478,13,54,70.8,No
EMP01834,HR,21,67939,5,45,56.0,No
EMP01835,HR,30,93772,1,36,45.4,No
EMP01836,Marketing,26,99643,5,60,71.0,No
EMP01837,Sales,31,87263,11,60,74.8,No
EMP01838,Admin,24,83613,23,47,84.6,Yes
EMP01839,HR,22,76123,4,64,60.6,No
EMP01840,Customer Support,53,105950,5,30,39.0,No
EMP01841,Customer Support,35,88577,13,39,78.8,Yes
EMP01842,Marketing,39,100483,22,54,99.0,Yes
EMP01843,Finance,31,101434,8,36,59.0,No
EMP01844,Operations,25,79778,4,53,52.0,No
EMP01845,IT,59,158182,6,57,67.0,No
EMP01846,IT,59,145722,22,57,94.8,Yes
EMP01847,Sales,60,125883,12,36,70.2,No
EMP01848,Sales,44,97871,23,34,77.8,Yes
EMP01849,Operations,30,97637,5,54,68.4,No
EMP01850,Finance,25,94125,19,57,84.4,Yes
EMP01851,Operations,26,90816,5,41,56.6,No
EMP01852,Engineering,41,142764,14,60,92.2,Yes
EMP01853,IT,42,132956,21,45,89.8,Yes
EMP01854,Engineering,56,163341,18,64,99.8,Yes
EMP01855,Marketing,55,135037,13,35,69.4,No
EMP01856,Marketing,54,122506,23,35,85.4,Yes
EMP01857,Marketing,21,93496,1,53,60.6,No
EMP01858,Finance,29,101624,2,52,50.8,No
EMP01859,Engineering,39,140597,5,65,67.0,No
EMP01860,Marketing,34,94641,2,38,42.4,No
EMP01861,HR,45,106179,23,57,88.6,Yes
EMP01862,Finance,27,88389,16,40,68.8,No
EMP01863,IT,44,125325,3,45,44.4,No
EMP01864,Customer Support,57,118793,5,41,49.6,No
EMP01865,Sales,54,120853,16,56,88.4,Yes
EMP01866,Sales,21,72166,4,39,62.6,No
EMP01867,IT,23,97956,17,40,78.6,Yes
EMP01868,Engineering,48,156345,18,46,88.0,Yes
EMP01869,Marketing,40,106907,14,40,63.2,No
EMP01870,Customer Support,54,112920,5,43,65.8,No
EMP01871,Marketing,24,97126,13,41,79.0,Yes
EMP01872,Engineering,25,123274,16,50,82.8,Yes
EMP01873,HR,31,83580,12,57,75.8,Yes
EMP01874,Finance,27,107165,3,53,59.2,No
EMP01875,Marketing,22,94146,10,40,57.0,No
EMP01876,Marketing,25,90129,20,30,72.0,No
EMP01877,Marketing,56,125075,21,32,77.0,Yes
EMP01878,HR,26,72696,19,60,83.2,Yes
EMP01879,Finance,41,115886,10,30,57.0,No
EMP01880,Admin,46,105000,7,50,65.6,No
EMP01881,Finance,29,106301,11,56,68.4,No
EMP01882,IT,53,149228,1,54,64.2,No
EMP01883,Sales,23,87775,6,39,48.2,No
EMP01884,Marketing,26,86477,7,39,64.0,No
EMP01885,Admin,54,116463,25,51,91.6,Yes
EMP01886,Sales,42,96711,12,57,79.8,Yes
EMP01887,Marketing,36,98193,20,34,86.4,Yes
EMP01888,Finance,52,127543,1,39,54.2,No
EMP01889,Engineering,26,121479,4,59,59.6,No
EMP01890,IT,39,135691,3,47,56.6,No
EMP01891,Finance,43,121697,3,41,50.0,No
EMP01892,Sales,51,110802,25,58,94.8,Yes
EMP01893,Engineering,57,157792,2,53,59.4,No
EMP01894,IT,47,143192,15,53,89.8,Yes
EMP01895,Operations,41,112778,3,56,65.0,No
EMP01896,HR,37,92422,20,33,84.8,Yes
EMP01897,IT,21,107514,4,48,53.0,No
EMP01898,Customer Support,57,116121,3,44,57.8,No
EMP01899,Operations,26,95734,15,59,88.4,Yes
EMP01900,Finance,27,100407,6,36,57.4,No
EMP01901,Customer Support,33,84996,11,34,62.2,No
EMP01902,Engineering,59,154546,7,60,68.6,No
EMP01903,HR,50,115399,18,39,71.8,No
EMP01904,Operations,34,107496,19,32,77.4,Yes
EMP01905,Operations,24,82793,14,60,74.2,No
EMP01906,HR,34,89642,25,57,99.2,Yes
EMP01907,Finance,32,102375,5,34,53.4,No
EMP01908,Sales,26,89953,23,58,100.0,Yes
EMP01909,Sales,34,88829,6,33,55.6,No
EMP01910,Sales,42,106845,6,42,61.0,No
EMP01911,Engineering,51,155512,18,40,79.4,Yes
EMP01912,Customer Support,57,122966,1,65,58.8,No
EMP01913,IT,25,100464,11,50,65.8,No
EMP01914,IT,50,133722,16,50,83.8,Yes
EMP01915,Admin,37,96163,24,30,77.2,Yes
EMP01916,Finance,49,119949,2,43,54.4,No
EMP01917,IT,55,143082,20,54,91.4,Yes
EMP01918,Marketing,34,102932,22,30,80.6,Yes
EMP01919,Sales,22,75487,10,62,82.2,Yes
EMP01920,Customer Support,50,106541,14,52,85.4,Yes
EMP01921,Admin,48,98315,25,51,92.6,Yes
EMP01922,Customer Support,50,113112,12,41,77.2,Yes
EMP01923,Admin,31,83539,14,54,82.6,Yes
EMP01924,Finance,39,104737,3,36,59.0,No
EMP01925,Customer Support,22,79249,4,61,58.8,No
EMP01926,Admin,49,105299,19,32,78.4,Yes
EMP01927,Marketing,34,108874,25,59,100.0,Yes
EMP01928,Marketing,28,95088,16,37,77.0,Yes
EMP01929,Customer Support,47,98737,1,53,61.6,No
EMP01930,Sales,39,101872,22,46,92.2,Yes
EMP01931,HR,36,83708,14,32,56.4,No
EMP01932,Operations,30,93980,17,50,77.6,Yes
EMP01933,Customer Support,57,116224,8,65,71.4,No
EMP01934,Customer Support,60,111222,2,57,69.8,No
EMP01935,IT,45,140950,13,50,70.4,No
EMP01936,Marketing,48,124123,4,38,45.0,No
EMP01937,Customer Support,57,121517,25,46,89.6,Yes
EMP01938,Marketing,41,100040,3,35,51.4,No
EMP01939,IT,21,97781,1,64,70.2,No
EMP01940,HR,45,108867,24,38,98.0,Yes
EMP01941,IT,43,131329,8,44,58.8,No
EMP01942,Marketing,55,124535,24,54,88.6,Yes
EMP01943,Finance,38,119584,5,31,42.6,No
EMP01944,Engineering,28,117108,20,37,74.2,No
EMP01945,Sales,39,94335,6,35,58.8,No
EMP01946,Marketing,44,118890,13,36,57.0,No
EMP01947,Finance,47,118290,16,34,74.2,No
EMP01948,Operations,45,106279,21,58,89.6,Yes
EMP01949,HR,40,91840,6,32,52.0,No
EMP01950,Engineering,43,131764,20,64,91.4,Yes
EMP01951,Sales,54,129661,4,42,44.4,No
EMP01952,HR,55,110992,17,62,85.8,Yes
EMP01953,Finance,44,118532,7,31,47.2,No
EMP01954,Finance,35,105768,24,38,86.0,Yes
EMP01955,Marketing,51,129271,3,52,68.6,No
EMP01956,Engineering,39,141088,24,61,100.0,Yes
EMP01957,Marketing,46,111684,9,41,60.8,No
EMP01958,Finance,46,115628,19,49,81.6,Yes
EMP01959,Customer Support,52,116940,15,57,81.2,Yes
EMP01960,Finance,41,118267,20,54,86.4,Yes
EMP01961,Operations,57,130126,12,34,59.0,No
EMP01962,Admin,23,74216,9,56,80.8,Yes
EMP01963,Operations,54,115556,13,31,59.0,No
EMP01964,Customer Support,41,92238,6,52,56.0,No
EMP01965,Operations,34,98103,12,39,60.0,No
EMP01966,Operations,21,82976,23,30,77.4,Yes
EMP01967,Operations,50,109170,8,65,77.4,Yes
EMP01968,Marketing,39,100172,17,43,85.4,Yes
EMP01969,Finance,38,114860,19,56,89.8,Yes
EMP01970,Marketing,41,115385,7,33,59.4,No
EMP01971,Sales,23,76666,14,37,73.4,No
EMP01972,Operations,31,91947,19,54,96.6,Yes
EMP01973,Sales,22,86531,1,30,40.8,No
EMP01974,Customer Support,29,87085,2,64,55.0,No
EMP01975,HR,42,93516,3,60,66.4,No
EMP01976,Sales,40,106118,11,52,65.0,No
EMP01977,Operations,56,127088,16,33,69.6,No
EMP01978,Engineering,50,152252,21,37,91.0,Yes
EMP01979,HR,27,72740,8,33,50.2,No
EMP01980,Operations,27,86816,23,57,92.6,Yes
EMP01981,Marketing,26,98814,24,53,87.0,Yes
EMP01982,Sales,24,75372,2,37,46.8,No
EMP01983,Sales,25,83844,11,54,69.2,No
EMP01984,Engineering,29,125263,4,38,46.0,No
EMP01985,Customer Support,58,108609,21,58,100.0,Yes
EMP01986,Marketing,54,130859,19,60,90.2,Yes
EMP01987,Engineering,41,137844,8,35,56.4,No
EMP01988,Operations,26,84946,18,45,73.4,No
EMP01989,Engineering,25,110430,2,43,47.4,No
EMP01990,Customer Support,50,98425,7,61,71.2,No
EMP01991,Admin,34,88017,17,50,86.6,Yes
EMP01992,Admin,30,80169,4,38,53.0,No
EMP01993,Engineering,45,140652,20,62,97.2,Yes
EMP01994,Finance,33,99980,9,57,71.4,No
EMP01995,Finance,57,126911,5,59,59.4,No
EMP01996,HR,36,91941,15,41,63.6,No
EMP01997,Admin,51,106902,15,52,73.2,No
EMP01998,Finance,56,129148,12,57,71.8,No
EMP01999,Admin,46,103135,14,62,75.4,Yes
EMP02000,Sales,49,105410,12,36,75.2,Yes
EMP02001,Customer Support,45,95207,7,48,65.4,No
EMP02002,Sales,32,100394,17,61,92.2,Yes
EMP02003,HR,27,76039,21,45,83.8,Yes
EMP02004,HR,28,81423,2,47,45.8,No
EMP02005,Finance,55,134256,9,44,66.6,No
EMP02006,Finance,46,126425,8,47,60.6,No
EMP02007,Marketing,31,106739,12,48,71.4,No
EMP02008,Finance,21,95822,6,62,69.0,No
EMP02009,IT,36,118660,11,34,57.2,No
EMP02010,Engineering,42,145951,5,30,52.0,No
EMP02011,HR,42,92922,6,46,55.4,No
EMP02012,Operations,21,88200,16,30,65.8,No
EMP02013,Finance,51,134788,2,31,43.2,No
EMP02014,Admin,35,83803,17,40,69.6,No
EMP02015,Sales,27,92231,24,51,100.0,Yes
EMP02016,Admin,43,96907,9,61,75.8,Yes
EMP02017,HR,50,110935,12,49,79.0,Yes
EMP02018,Engineering,59,167816,4,47,67.4,No
EMP02019,IT,22,101041,14,44,74.6,No
EMP02020,HR,52,114177,8,57,66.6,No
EMP02021,Marketing,26,90175,13,36,77.0,Yes
EMP02022,Engineering,55,154693,17,41,78.2,Yes
EMP02023,Customer Support,42,94452,19,56,88.8,Yes
EMP02024,HR,33,90848,19,63,100.0,Yes
EMP02025,Customer Support,28,78050,15,52,73.2,No
EMP02026,Engineering,21,120480,22,39,79.0,Yes
EMP02027,Sales,54,115128,20,65,96.0,Yes
EMP02028,Sales,52,107910,3,48,60.2,No
EMP02029,Marketing,23,79343,10,37,67.2,No
EMP02030,HR,40,88021,14,52,69.4,No
EMP02031,IT,37,130849,12,48,79.4,Yes
EMP02032,Finance,30,95674,23,47,87.6,Yes
EMP02033,Finance,48,113653,10,44,71.4,No
EMP02034,Marketing,43,115446,22,54,96.0,Yes
EMP02035,Sales,27,83078,10,49,77.4,Yes
EMP02036,Operations,48,111137,19,38,77.0,Yes
EMP02037,Customer Support,29,79665,18,42,78.6,Yes
EMP02038,Sales,26,94085,19,59,86.6,Yes
EMP02039,Customer Support,45,106254,4,38,56.0,No
EMP02040,Admin,41,101547,22,52,93.8,Yes
EMP02041,Engineering,48,152715,14,56,70.8,No
EMP02042,HR,56,110097,25,56,94.6,Yes
EMP02043,Sales,60,129226,8,62,67.6,No
EMP02044,Admin,60,110754,19,48,87.0,Yes
EMP02045,Customer Support,29,84965,22,30,85.6,Yes
EMP02046,HR,50,108853,3,33,57.2,No
EMP02047,Operations,27,88921,20,36,87.6,Yes
EMP02048,Operations,51,127356,2,37,53.8,No
EMP02049,Marketing,24,97217,17,39,81.0,Yes
EMP02050,Marketing,29,94659,22,39,95.0,Yes
EMP02051,HR,40,91758,16,42,68.0,No
EMP02052,IT,21,112233,20,37,73.2,No
EMP02053,Marketing,36,94007,4,60,71.2,No
EMP02054,Customer Support,49,103627,2,37,49.8,No
EMP02055,IT,51,139728,8,64,83.8,Yes
EMP02056,Finance,49,114509,14,39,65.6,No
EMP02057,Marketing,30,103913,6,62,66.0,No
EMP02058,Engineering,51,144477,10,48,76.8,Yes
EMP02059,Operations,52,122218,22,47,91.8,Yes
EMP02060,Engineering,27,117255,14,57,71.4,No
EMP02061,Engineering,39,127161,4,54,69.6,No
EMP02062,HR,40,89396,21,58,95.6,Yes
EMP02063,Engineering,29,123873,24,59,90.6,Yes
EMP02064,Operations,31,91106,17,62,90.8,Yes
EMP02065,Customer Support,54,105517,17,34,83.0,Yes
EMP02066,Operations,30,98056,21,51,84.4,Yes
EMP02067,Sales,38,106451,13,34,67.8,No
EMP02068,IT,51,148417,19,62,91.4,Yes
EMP02069,Operations,29,100952,19,52,96.4,Yes
EMP02070,Finance,46,115415,2,31,41.2,No
EMP02071,Finance,27,98005,16,60,83.8,Yes
EMP02072,Finance,36,111964,6,54,57.2,No
EMP02073,Sales,24,76188,4,32,52.4,No
EMP02074,HR,44,96327,6,50,66.8,No
EMP02075,IT,45,130544,21,65,94.8,Yes
EMP02076,Engineering,37,131789,15,48,73.8,No
EMP02077,Customer Support,31,75018,17,42,85.8,Yes
EMP02078,Finance,22,86005,7,32,43.8,No
EMP02079,Customer Support,44,90158,19,64,94.6,Yes
EMP02080,Admin,32,82198,16,42,84.0,Yes
EMP02081,Admin,51,116507,12,52,68.8,No
EMP02082,Engineering,25,112322,14,54,87.6,Yes
EMP02083,IT,26,104506,17,49,75.0,Yes
EMP02084,Marketing,52,123243,2,64,54.0,No
EMP02085,Sales,35,98727,9,54,62.6,No
EMP02086,Sales,31,101053,3,64,62.8,No
EMP02087,Admin,54,103656,10,55,80.0,Yes
EMP02088,Engineering,28,114657,9,31,56.8,No
EMP02089,Sales,47,103346,7,51,59.2,No
EMP02090,Admin,34,79842,24,51,92.8,Yes
EMP02091,Finance,52,128732,19,32,67.4,No
EMP02092,Finance,47,115642,18,60,88.4,Yes
EMP02093,Finance,23,99233,2,61,59.2,No
EMP02094,Customer Support,43,94063,16,49,70.2,No
EMP02095,HR,24,86304,25,42,100.0,Yes
EMP02096,HR,45,95708,18,60,92.4,Yes
EMP02097,IT,45,142007,14,57,75.4,Yes
EMP02098,Engineering,28,125127,4,53,57.0,No
EMP02099,Customer Support,42,93003,2,45,44.6,No
EMP02100,HR,58,127170,8,56,78.0,Yes
EMP02101,HR,23,69463,24,45,84.2,Yes
EMP02102,IT,24,108060,15,41,64.6,No
EMP02103,Operations,41,105781,20,45,79.0,Yes
EMP02104,Customer Support,59,108316,16,37,65.0,No
EMP02105,Admin,37,93096,7,61,68.2,No
EMP02106,Sales,49,113390,12,65,92.6,Yes
EMP02107,Admin,36,97941,9,50,74.2,No
EMP02108,HR,27,88332,12,56,75.2,Yes
EMP02109,Marketing,26,88754,5,63,67.8,No
EMP02110,Marketing,56,121851,4,53,52.0,No
EMP02111,Engineering,36,126943,21,59,85.2,Yes
EMP02112,HR,52,121675,9,47,68.4,No
EMP02113,Finance,40,122980,2,47,55.8,No
EMP02114,HR,52,116949,13,54,68.8,No
EMP02115,Marketing,35,106125,13,41,77.0,Yes
EMP02116,Sales,24,85196,2,64,54.0,No
EMP02117,Operations,59,118696,9,43,64.0,No
EMP02118,Customer Support,60,110578,14,33,74.0,No
EMP02119,Sales,45,112888,18,59,97.8,Yes
EMP02120,Admin,57,117894,9,40,66.2,No
EMP02121,IT,36,122191,1,47,44.0,No
EMP02122,Admin,36,98913,10,51,72.6,No
EMP02123,Sales,23,80808,12,47,81.8,Yes
EMP02124,HR,59,129426,4,49,58.6,No
EMP02125,IT,37,114965,15,59,88.4,Yes
EMP02126,Engineering,21,120935,2,52,66.8,No
EMP02127,Marketing,56,136191,14,33,59.0,No
EMP02128,Admin,38,97032,11,34,57.2,No
EMP02129,Sales,37,93568,9,61,71.8,No
EMP02130,IT,32,116024,20,33,70.8,No
EMP02131,IT,23,112028,22,62,100.0,Yes
EMP02132,HR,41,91192,18,44,78.8,Yes
EMP02133,HR,37,102109,22,52,83.8,Yes
EMP02134,Marketing,59,123338,12,36,71.2,No
EMP02135,Finance,49,121565,17,34,69.0,No
EMP02136,Operations,41,98539,22,56,100.0,Yes
EMP02137,Sales,48,113300,5,31,58.6,No
EMP02138,Operations,44,115223,14,53,78.0,Yes
EMP02139,HR,60,113461,6,53,63.6,No
EMP02140,HR,30,86259,4,43,61.0,No
EMP02141,Operations,53,129693,7,54,58.0,No
EMP02142,Customer Support,30,73533,25,35,85.0,Yes
EMP02143,Admin,57,119099,19,65,100.0,Yes
EMP02144,Admin,28,87785,2,60,67.6,No
EMP02145,Operations,49,124649,9,42,62.4,No
EMP02146,Operations,36,97765,8,53,72.2,No
EMP02147,Finance,41,118782,23,45,93.4,Yes
EMP02148,Finance,44,124368,12,65,74.6,No
EMP02149,Engineering,44,147511,20,44,87.4,Yes
EMP02150,IT,35,125356,18,45,89.4,Yes
EMP02151,Sales,29,90084,10,51,63.6,No
EMP02152,Customer Support,26,71062,14,62,92.4,Yes
EMP02153,Marketing,52,112908,6,59,63.2,No
EMP02154,Customer Support,28,83996,9,65,70.2,No
EMP02155,HR,29,80270,14,31,57.8,No
EMP02156,Admin,29,85639,17,54,86.0,Yes
EMP02157,Customer Support,29,77711,23,65,100.0,Yes
EMP02158,Operations,28,82082,11,36,55.4,No
EMP02159,Engineering,43,145876,14,58,81.0,Yes
EMP02160,IT,51,150518,24,41,95.8,Yes
EMP02161,IT,26,116061,1,53,57.6,No
EMP02162,Engineering,41,148470,6,62,68.0,No
EMP02163,Marketing,27,93577,10,61,67.6,No
EMP02164,Admin,57,119381,17,62,88.8,Yes
EMP02165,Customer Support,41,88892,11,41,57.4,No
EMP02166,Customer Support,34,94646,17,47,89.8,Yes
EMP02167,Finance,41,109626,12,48,65.4,No
EMP02168,Sales,39,99128,16,58,80.6,Yes
EMP02169,Sales,39,99391,20,36,77.6,Yes
EMP02170,Finance,30,107669,7,65,68.6,No
EMP02171,HR,22,72794,18,64,82.8,Yes
EMP02172,HR,52,111635,12,43,77.4,Yes
EMP02173,Engineering,48,152471,17,38,74.4,No
EMP02174,Finance,28,104762,15,57,81.2,Yes
EMP02175,IT,26,112790,9,37,52.4,No
EMP02176,Finance,35,113615,11,40,65.8,No
EMP02177,Engineering,38,128027,21,62,97.0,Yes
EMP02178,Customer Support,23,73004,4,63,63.0,No
EMP02179,HR,56,115258,21,30,71.8,No
EMP02180,Customer Support,58,113292,8,42,66.6,No
EMP02181,Engineering,30,125260,6,61,63.4,No
EMP02182,Finance,33,94704,17,43,81.4,Yes
EMP02183,Engineering,25,115836,18,43,71.2,No
EMP02184,Sales,47,120533,20,54,87.4,Yes
EMP02185,Engineering,43,141433,17,41,74.2,No
EMP02186,Engineering,39,146390,16,55,84.8,Yes
EMP02187,Engineering,55,153173,10,36,54.6,No
EMP02188,Customer Support,39,89906,15,50,82.0,Yes
EMP02189,IT,28,107320,15,50,80.0,Yes
EMP02190,IT,46,141229,25,60,100.0,Yes
EMP02191,Marketing,47,115179,1,48,58.6,No
EMP02192,Customer Support,34,86390,2,65,62.6,No
EMP02193,Customer Support,41,98132,13,58,82.2,Yes
EMP02194,HR,37,91574,9,61,74.8,No
EMP02195,Sales,23,79851,15,56,90.6,Yes
EMP02196,Admin,31,85003,7,37,50.8,No
EMP02197,Admin,59,120225,1,31,34.4,No
EMP02198,Operations,42,99479,25,65,100.0,Yes
EMP02199,Admin,24,83346,7,53,62.4,No
EMP02200,Admin,31,83708,13,44,66.8,No
EMP02201,Operations,44,117919,14,43,70.0,No
EMP02202,HR,21,68559,1,63,67.6,No
EMP02203,Engineering,46,144476,2,40,48.6,No
EMP02204,Marketing,22,77506,21,45,84.8,Yes
EMP02205,Customer Support,28,72898,21,55,90.8,Yes
EMP02206,Finance,26,99811,3,62,54.6,No
EMP02207,Admin,21,65331,20,39,89.4,Yes
EMP02208,Marketing,46,115807,20,49,90.4,Yes
EMP02209,HR,53,118637,10,47,64.2,No
EMP02210,Sales,27,89739,21,60,94.8,Yes
EMP02211,Finance,48,130982,8,56,68.0,No
EMP02212,Sales,51,122800,23,64,98.8,Yes
EMP02213,HR,45,106213,16,55,90.8,Yes
EMP02214,Engineering,27,125420,8,31,52.0,No
EMP02215,Operations,49,115978,16,36,72.4,No
EMP02216,Finance,30,96546,4,65,64.2,No
EMP02217,Marketing,52,125611,3,39,59.8,No
EMP02218,Admin,51,100131,24,44,96.6,Yes
EMP02219,Customer Support,37,84335,10,51,61.6,No
EMP02220,Customer Support,41,91055,1,47,59.0,No
EMP02221,Admin,52,107124,16,50,80.8,Yes
EMP02222,Engineering,50,142668,17,65,84.6,Yes
EMP02223,Finance,48,113046,13,38,63.2,No
EMP02224,Finance,54,134139,6,42,51.0,No
EMP02225,Customer Support,23,79789,16,40,79.8,Yes
EMP02226,Admin,29,72103,14,55,79.2,Yes
EMP02227,Customer Support,28,85720,10,47,68.2,No
EMP02228,Operations,60,123637,19,40,79.2,Yes
EMP02229,Marketing,54,131819,20,53,98.8,Yes
EMP02230,Engineering,37,135219,15,43,68.8,No
EMP02231,Admin,31,74521,23,60,99.4,Yes
EMP02232,IT,47,128597,5,60,57.0,No
EMP02233,Marketing,40,115620,7,36,60.2,No
EMP02234,Finance,42,124879,2,59,56.0,No
EMP02235,Operations,25,84406,21,65,99.8,Yes
EMP02236,Marketing,21,89164,9,48,75.0,Yes
EMP02237,Operations,40,103347,20,55,98.0,Yes
EMP02238,Marketing,55,119374,3,39,46.8,No
EMP02239,IT,38,119751,9,36,65.8,No
EMP02240,Customer Support,58,120112,11,47,66.0,No
EMP02241,HR,31,80192,8,43,71.2,No
EMP02242,IT,30,106008,6,60,68.8,No
EMP02243,HR,25,84407,5,62,71.2,No
EMP02244,Operations,51,112043,10,62,74.2,No
EMP02245,Customer Support,56,117747,13,54,78.8,Yes
EMP02246,Admin,40,87562,11,63,88.6,Yes
EMP02247,IT,34,115482,21,47,91.0,Yes
EMP02248,Engineering,56,151140,16,46,85.4,Yes
EMP02249,Operations,48,116582,6,31,55.4,No
EMP02250,Customer Support,43,92858,7,65,75.6,No
EMP02251,IT,44,129217,24,30,87.2,Yes
EMP02252,Admin,44,109008,7,30,51.6,No
EMP02253,Finance,42,121875,12,46,61.2,No
EMP02254,Sales,59,131487,2,47,55.8,No
EMP02255,Sales,23,91349,9,33,48.0,No
EMP02256,Engineering,51,156713,16,41,85.4,Yes
EMP02257,Finance,55,121944,2,53,66.4,No
EMP02258,IT,30,119748,5,35,45.0,No
EMP02259,Engineering,24,119096,21,33,72.6,No
EMP02260,Sales,55,121900,7,31,53.2,No
EMP02261,Operations,31,97411,17,30,73.6,No
EMP02262,Finance,24,88633,7,62,69.8,No
EMP02263,IT,26,110228,15,32,77.2,Yes
EMP02264,Admin,33,76705,14,41,70.8,No
EMP02265,Admin,38,93788,12,37,69.8,No
EMP02266,Finance,57,126288,19,59,84.6,Yes
EMP02267,IT,26,107283,24,35,86.2,Yes
EMP02268,HR,58,109942,25,40,87.0,Yes
EMP02269,Engineering,44,142885,3,45,64.4,No
EMP02270,IT,33,122029,10,33,58.8,No
EMP02271,Sales,32,96965,5,50,58.0,No
EMP02272,Sales,33,94264,7,41,57.2,No
EMP02273,Sales,49,115437,3,61,72.0,No
EMP02274,Operations,44,114534,25,63,100.0,Yes
EMP02275,HR,31,82302,19,54,95.6,Yes
EMP02276,Marketing,57,129767,23,57,100.0,Yes
EMP02277,Marketing,39,114875,11,62,77.0,Yes
EMP02278,Admin,26,76661,25,43,88.8,Yes
EMP02279,Sales,50,121942,2,37,57.8,No
EMP02280,Engineering,32,137628,5,59,66.4,No
EMP02281,Customer Support,44,98363,22,32,73.8,No
EMP02282,HR,43,107181,6,56,66.4,No
EMP02283,Finance,42,115436,6,52,59.0,No
EMP02284,Admin,50,111385,6,31,60.4,No
EMP02285,Customer Support,50,110518,24,55,95.2,Yes
EMP02286,Operations,37,107212,20,51,90.6,Yes
EMP02287,HR,40,91534,8,62,76.6,Yes
EMP02288,Sales,48,122033,19,55,79.2,Yes
EMP02289,Admin,31,93757,6,49,68.2,No
EMP02290,IT,33,111362,5,51,53.6,No
EMP02291,IT,40,130975,12,59,74.0,No
EMP02292,HR,50,106566,22,39,80.0,Yes
EMP02293,Sales,40,100739,3,41,48.0,No
EMP02294,Finance,48,117650,24,45,99.2,Yes
EMP02295,HR,44,104095,16,40,67.8,No
EMP02296,Admin,51,105162,22,55,99.6,Yes
EMP02297,Engineering,45,137139,23,45,92.4,Yes
EMP02298,Operations,29,94903,25,38,89.8,Yes
EMP02299,Customer Support,39,99301,20,55,83.0,Yes
EMP02300,Engineering,43,138864,22,31,89.2,Yes
EMP02301,Marketing,32,99536,12,53,81.4,Yes
EMP02302,Customer Support,21,64724,3,44,58.8,No
EMP02303,HR,33,93867,7,49,56.0,No
EMP02304,Customer Support,42,99349,21,41,78.4,Yes
EMP02305,Sales,39,92941,13,60,79.4,Yes
EMP02306,IT,47,143352,6,55,58.8,No
EMP02307,Finance,50,128253,12,36,55.2,No
EMP02308,Operations,31,96782,5,62,72.2,No
EMP02309,Engineering,21,119043,21,55,83.8,Yes
EMP02310,Customer Support,40,102779,9,37,64.4,No
EMP02311,Operations,53,121579,25,60,100.0,Yes
EMP02312,Finance,44,125223,6,57,69.0,No
EMP02313,IT,26,120538,1,51,52.4,No
